group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
2,EIF4G2,-4.2712016,-0.87150055,1.944225766536673e-05,0.0004041148716563897,0.21841541755888652,0.3307231690465223
2,PDIA3,-4.2821846,-0.81868696,1.850672584289059e-05,0.0003852558660221248,0.2505353319057816,0.35697835099032704
2,PRKCH,-4.300936,-3.0370479,1.7007787000331103e-05,0.0003545928843916359,0.023554603854389723,0.1487793643482266
2,FAM107B,-4.3144646,-1.9938774,1.5999030078718644e-05,0.0003345830853828205,0.042826552462526764,0.16996775679410409
2,SYTL1,-4.3152013,-1.761928,1.5945768311622667e-05,0.0003339806933489557,0.06638115631691649,0.1911561492399816
2,ARPC5L,-4.326653,-1.6089306,1.513921601740594e-05,0.0003175747065033725,0.08565310492505353,0.2077383694150161
2,TOMM7,-4.3392434,-0.40389794,1.4297407062469194e-05,0.00030037752437704504,0.7237687366167024,0.790879778903731
2,DENND2D,-4.350595,-2.0194652,1.3576866660241907e-05,0.00028656211918433306,0.057815845824411134,0.1819438046982957
2,RBM39,-4.381937,-0.81151164,1.1762880245164333e-05,0.00024904479477203743,0.2569593147751606,0.37402118839244586
2,SUN2,-4.387161,-1.1681215,1.1483992598825192e-05,0.00024351770641235532,0.15631691648822268,0.27130354675264856
2,RPS4Y1,-4.4003205,-0.3323646,1.0809115670582604e-05,0.00022992100248828042,0.854389721627409,0.8949792722247812
2,CCNI,-4.4010572,-0.49143425,1.077247792856689e-05,0.00022949915537052955,0.5588865096359743,0.6462459695992631
2,CDC42SE2,-4.40752,-1.2014974,1.0456108438745994e-05,0.00022310721381174265,0.13062098501070663,0.2551819438046983
2,MS4A1,-4.428649,-2.4912505,9.482525838780608e-06,0.00020296766905076485,0.055674518201284794,0.17918010133578996
2,PSIP1,-4.461565,-1.5874779,8.136333793914043e-06,0.00017580660488875028,0.0835117773019272,0.21188392445877477
2,ACTR3,-4.4716773,-0.66724133,7.760847227712667e-06,0.00016795900117534736,0.32762312633832974,0.43390142791340397
2,MIF,-4.478944,-0.67720735,7.501334922069779e-06,0.00016337835677158677,0.33190578158458245,0.4329801934592354
2,ZAP70,-4.480718,-2.5164428,7.439224210017532e-06,0.00016228441823003102,0.03640256959314775,0.16674343620451404
2,C9orf78,-4.485339,-0.98119926,7.2798007613520835e-06,0.00015931563973882058,0.19271948608137046,0.31598341777982497
2,TUBA1B,-4.500173,-0.6949987,6.789811672354439e-06,0.00014907020610558234,0.3361884368308351,0.45278673422385995
2,HNRNPA0,-4.5061,-0.6309732,6.602995535067483e-06,0.0001452021047131748,0.3747323340471092,0.4712114233072317
2,DCK,-4.5689855,-1.6228064,4.900913037066512e-06,0.00010971617776095131,0.0835117773019272,0.21418701059419623
2,OPTN,-4.5735393,-2.6583688,4.795538644411659e-06,0.00010771032192119345,0.034261241970021415,0.16674343620451404
2,XRCC6,-4.5960746,-0.8577068,4.3052432046828385e-06,9.701716370156575e-05,0.22698072805139186,0.3486872409028098
2,CD47,-4.5971127,-1.2012861,4.28385760574802e-06,9.669480903156192e-05,0.14132762312633834,0.27038231229848
2,FKBP11,-4.610741,-3.0874991,4.0123570350913635e-06,9.101785327443132e-05,0.023554603854389723,0.15799170888991249
2,CD8B,-4.619481,-3.9785705,3.847013276939789e-06,8.741233495821922e-05,0.017130620985010708,0.1510824504836481
